0.02	0.03	1.01718	0.0267011	1.02418	2.5172	0.999597			0.0295592
0.02	0.04	1.01735	0.0271013	1.02419	2.5168	0.999705			0.0299907
0.02	0.05	1.01734	0.0275931	1.02418	2.51681	0.999743			0.03
0.02	0.06	1.01734	0.0281716	1.02416	2.51676	0.999726			0.03
0.02	0.07	1.01731	0.0288313	1.02412	2.51674	0.999707			0.03
0.02	0.08	1.01727	0.0295667	1.02408	2.51673	0.99964			0.03
0.02	0.09	1.01722	0.0303728	1.02401	2.51669	0.999619			0.03
0.02	0.1	1.01716	0.0312387	1.02394	2.51666	0.999594			0.03
0.02	0.11	1.01713	0.0321408	1.02386	2.51656	0.999589			0.03
0.02	0.12	1.01705	0.0331418	1.02378	2.51654	0.999563			0.03
0.02	0.13	1.01702	0.0340689	1.0237	2.51643	0.999572			0.03
0.02	0.14	1.01699	0.0353767	1.02362	2.5163	0.999613			0.03
0.02	0.15	1.01696	0.0362892	1.02355	2.5162	0.999603			0.03
0.02	0.16	1.01693	0.0378899	1.02348	2.51609	0.99965			0.03
0.02	0.17	1.0169	0.0387736	1.02342	2.51601	0.999646			0.03
0.02	0.18	1.01687	0.0405783	1.02334	2.51592	0.999672			0.03
0.02	0.19	1.01683	0.0414279	1.02328	2.51585	0.999668			0.03
0.02	0.2	1.01678	0.0434172	1.0232	2.51577	0.999669			0.03
0.02	0.21	1.01673	0.0442304	1.02313	2.51573	0.99966			0.03
0.02	0.22	1.01668	0.0464398	1.02304	2.51565	0.99965			0.03
0.02	0.23	1.01662	0.0472149	1.02296	2.5156	0.999634			0.03
0.02	0.24	1.01655	0.0497191	1.02286	2.51551	0.999617			0.03
0.02	0.25	1.01647	0.0504513	1.02276	2.51546	0.999594			0.03
0.02	0.26	1.01639	0.053262	1.02263	2.51535	0.999567			0.03
0.02	0.27	1.0163	0.0539405	1.02252	2.51529	0.999542			0.03
0.02	0.28	1.0162	0.0570845	1.02236	2.51515	0.999499			0.03
0.02	0.29	1.01608	0.0576913	1.02221	2.51508	0.999483			0.03
0.02	0.3	1.01597	0.0611924	1.02203	2.5149	0.99941			0.03
0.02	0.31	1.01578	0.0617055	1.02185	2.51494	0.999389			0.03
0.02	0.32	1.01565	0.0654369	1.02163	2.51471	0.999299			0.03
0.02	0.33	1.01536	0.0658341	1.02142	2.51492	0.99937			0.03
0.02	0.34	1.01524	0.0696194	1.02117	2.51462	0.999358			0.03
0.02	0.35	1.01498	0.0698777	1.02094	2.51469	0.999424			0.03
0.02	0.36	1.01485	0.0733154	1.02067	2.51432	0.999451			0.03
0.02	0.37	1.01468	0.0734252	1.02042	2.51413	0.999387			0.03
0.02	0.38	1.01449	0.0741048	1.02013	2.51391	0.999353			0.03
0.02	0.39	1.01432	0.0741358	1.01987	2.51369	0.999303			0.03
0.02	0.4	1.01408	0.0741069	1.01961	2.51362	0.999329			0.03
0.02	0.41	1.01392	0.0739944	1.01934	2.51336	0.999274			0.03
0.02	0.42	1.01365	0.073796	1.01906	2.51336	0.999355			0.03
0.02	0.43	1.0135	0.0734931	1.01879	2.51304	0.999274			0.03
